Id,Title,ISBN,Author,Rating,AddDate,ReadDate,ReadYear,ReadWeekday,Format
30267929,We Were the Lucky Ones,0399563083,Georgia Hunter,5,10/15/18,08/21/19,2019,Wed,Hardcover
417176,"Isle of Palms (Lowcountry Tales, #3)",0425200108,Dorothea Benton Frank,5,04/20/19,04/20/19,2019,Sat,Paperback
30753738,The Choice: Embrace the Possible,1501130781,Edith Eger,5,11/15/18,11/15/18,2018,Thu,Hardcover
44808939,An Unwanted Guest,0525557644,Shari Lapena,5,05/14/19,01/28/20,2020,Tue,Paperback
32148570,Before We Were Yours,0425284689,Lisa Wingate,5,10/15/18,02/10/19,2019,Sun,Hardcover
32487617,Beneath a Scarlet Sky,1503943372,Mark T. Sullivan,5,10/15/18,11/19/19,2019,Tue,Paperback
929,Memoirs of a Geisha,1400096898,Arthur Golden,5,09/07/18,03/27/19,2019,Wed,Mass Market Paperback
33607640,The Address,152474199X,Fiona  Davis,5,08/05/19,08/12/19,2019,Mon,Hardcover
34374628,Next Year in Havana,0399586687,Chanel Cleeton,5,10/15/18,11/06/18,2018,Tue,Paperback
34912895,The Great Alone,,Kristin Hannah,5,10/15/18,10/15/18,2018,Mon,Paperback
36381085,The Summer Wives,0062660349,Beatriz Williams,5,11/06/18,02/17/19,2019,Sun,Hardcover
35068763,The Home for Unwanted Girls,0062684248,Joanna Goodman,5,03/10/19,08/25/19,2019,Sun,ebook
35297316,The Room on Rue Amélie,1501171402,Kristin Harmel,5,04/03/19,04/03/19,2019,Wed,Hardcover
10987,"Voyager (Outlander, #3)",0385335997,Diana Gabaldon,5,10/17/16,10/15/18,2018,Mon,Paperback
35522836,No Exit,,Taylor  Adams,5,03/27/19,05/04/19,2019,Sat,Paperback
38359036,"The Tattooist of Auschwitz (The Tattooist of Auschwitz, #1)",006287067X,Heather   Morris,5,04/23/19,04/26/19,2019,Fri,Hardcover
13148,"Kiss the Girls (Alex Cross, #2)",0446677388,James Patterson,5,03/28/19,03/28/19,2019,Thu,Paperback
512475,The Cradle Will Fall,0743484274,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
45885644,The Sun Down Motel,0440000173,Simone St. James,4,08/15/19,09/16/19,2019,Mon,Hardcover
10283872,The Beach Trees,0451233077,Karen   White,4,05/05/19,05/05/19,2019,Sun,Paperback
9729507,"Folly Beach (Lowcountry Tales, #8)",0061961272,Dorothea Benton Frank,4,04/20/19,04/20/19,2019,Sat,Hardcover
43345,A Cry In The Night,0743484355,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
72855,"Lake in the Clouds (Wilderness, #3)",0553582798,Sara Donati,4,10/17/16,10/15/18,2018,Mon,Mass Market Paperback
38355282,Watching You,1501190075,Lisa Jewell,4,01/11/19,09/23/19,2019,Mon,Hardcover
41454042,The Summer Country,0062839020,Lauren Willig,4,02/17/19,05/15/19,2019,Wed,Hardcover
36249634,Rust & Stardust,1250164192,T. Greenwood,4,01/27/19,01/31/19,2019,Thu,Hardcover
36099162,The Glass Ocean,0062642472,Beatriz Williams,4,02/17/19,02/23/19,2019,Sat,Hardcover
311984,Extreme Measures,0099727218,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Paperback
931843,Cataloochee,1400063434,Wayne Caldwell,4,04/09/19,04/12/19,2019,Fri,Hardcover
9724798,The Violets of March,0452297036,Sarah Jio,4,01/29/20,01/29/20,2020,Wed,Paperback
7944648,House of Sand and Fog,0393338118,Andre Dubus III,4,09/07/18,03/27/19,2019,Wed,Paperback
65403,"Pawleys Island (Lowcountry Tales, #5)",0425204316,Dorothea Benton Frank,4,04/20/19,04/20/19,2019,Sat,Paperback
954990,Revisiting Mary Higgins Clark: A Critical Companion,031332039X,Linda De Roche,4,03/28/19,03/28/19,2019,Thu,Hardcover
35792055,Dreams of Falling,0451488415,Karen   White,4,04/21/19,05/05/19,2019,Sun,Hardcover
65399,"Sullivan's Island (Lowcountry Tales, #1)",0425193942,Dorothea Benton Frank,4,04/20/19,04/20/19,2019,Sat,Paperback
65397,"Plantation (Lowcountry Tales, #2)",0515131083,Dorothea Benton Frank,4,04/20/19,04/20/19,2019,Sat,Paperback
36840397,A Place for Us,1524763551,Fatima Farheen Mirza,4,10/15/18,10/15/18,2018,Mon,Hardcover
755299,"Web of Dreams (Casteel, #5)",0671729497,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Paperback
37504654,The Masterpiece,1524742953,Fiona  Davis,4,08/09/19,01/27/20,2020,Mon,Hardcover
9655338,My Sweet Audrina / If There be Thorns / Petals on the Wind / Flowers in the Attic,0708980600,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Paperback
41490,On the Street Where You Live,0671004530,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
38447,"The Handmaid's Tale (The Handmaid's Tale, #1)",,Margaret Atwood,4,12/24/18,12/24/18,2018,Mon,Paperback
740854,The Color of Light,0451215117,Karen   White,4,05/05/19,05/05/19,2019,Sun,Paperback
311982,The Sisterhood,0553275704,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Paperback
39999,The Boy in the Striped Pajamas,,John Boyne,4,03/28/19,03/28/19,2019,Thu,Hardcover
35297310,I've Got My Eyes on You,1501171682,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Hardcover
37678008,The Mermaid and Mrs. Hancock,0062859951,Imogen Hermes Gowar,4,03/28/19,03/28/19,2019,Thu,Hardcover
218357,The Space Between Us,006079156X,Thrity Umrigar,4,07/03/19,08/01/19,2019,Thu,Paperback
80534,Me & Emma,0778322858,Elizabeth Flock,4,12/30/19,01/19/20,2020,Sun,Paperback
53072,Gates of Paradise,0671729438,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Mass Market Paperback
43334,We'll Meet Again,0743484312,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
563458,Fallen Hearts,0671729403,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Mass Market Paperback
34818440,The Line Becomes A River: Dispatches from the Border,,Francisco Cantú,4,07/22/19,07/25/19,2019,Thu,Hardcover
35297426,Then She Was Gone,1501154648,Lisa Jewell,4,09/01/19,09/04/19,2019,Wed,Hardcover
40121959,Miracle Creek,0374156026,Angie  Kim,4,03/25/19,05/09/19,2019,Thu,Hardcover
9434377,A Heartbeat Away,031258752X,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Hardcover
34466495,"Every Breath You Take (Under Suspicion, #5)",150117164X,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Hardcover
397456,"Dawn (Cutler, #1)",0671670689,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Mass Market Paperback
1286443,After the Rain,0821773399,Karen   White,4,05/05/19,05/05/19,2019,Sun,Paperback
170632,Let Me Call You Sweetheart,1416516743,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
311981,Critical Judgment,0553574086,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Paperback
9244965,The Christmas Collection: Mary Higgins Clark & Carol Higgins Clark,1849833303,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
660523,Secrets of the Morning,0671695126,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Paperback
13214,"I Know Why the Caged Bird Sings (Maya Angelou's Autobiography, #1)",0553279378,Maya Angelou,4,08/28/19,08/28/19,2019,Wed,Paperback
38140077,Washington Black,0525521429,Esi Edugyan,4,05/20/19,05/25/19,2019,Sat,Hardcover
170650,"Loves Music, Loves to Dance",0671758896,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
170641,I Heard That Song Before,0743268571,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Hardcover
170622,"Weep No More, My Lady",0743484347,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
43357,Pretend You Don't See Her,0743484339,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
170619,All Around the Town,1416516727,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
33151805,Into the Water,0735211205,Paula Hawkins,4,10/15/18,10/15/18,2018,Mon,Hardcover
10765979,"The Strangers on Montagu Street (Tradd Street, #3)",0451235266,Karen   White,4,05/05/19,05/05/19,2019,Sun,Paperback
760341,Natural Causes,0553568760,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Mass Market Paperback
8682579,I'll Walk Alone,1439180962,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Hardcover
228359,Fatal,0553583611,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Paperback
154423,Two Little Girls in Blue,0743497295,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
691775,Before I Say Goodbye,068482132X,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Hardcover
43342,You Belong To Me,0671004549,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
19288043,Gone Girl,,Gillian Flynn,4,09/07/18,03/27/19,2019,Wed,Paperback
1629007,Where Are You Now?,1416566384,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Hardcover
34273236,Little Fires Everywhere,0735224293,Celeste Ng,4,10/15/18,10/15/18,2018,Mon,Hardcover
32281670,The Night the Lights Went Out,0735289328,Karen   White,4,05/05/19,05/05/19,2019,Sun,Audio CD
35354,Remember Me,0743484363,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
43339,Where Are the Children?,1416507779,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
12393699,"Oath of Office (Dr. Lou Welcome, #1)",0312587538,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Paperback
12553276,The Lost Years,1451668864,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Hardcover
32895291,The Lying Game,1501156004,Ruth Ware,4,10/15/18,10/15/18,2018,Mon,Hardcover
40721934,The Baker's Secret,,Stephen P. Kiernan,4,12/24/18,12/24/18,2018,Mon,Kindle Edition
12986965,The Sweetness of Forgetting,1451644299,Kristin Harmel,4,04/03/19,04/03/19,2019,Wed,Paperback
41014505,"The Bronze Horseman (The Bronze Horseman, #1)",,Paullina Simons,4,10/15/18,10/15/18,2018,Mon,Kindle Edition
1898,Into Thin Air: A Personal Account of the Mount Everest Disaster,0385494785,Jon Krakauer,4,03/28/19,03/28/19,2019,Thu,Paperback
43351,The Lottery Winner,1568495889,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Hardcover
33253215,The Heart's Invisible Furies,1524760781,John Boyne,4,01/11/19,01/27/19,2019,Sun,Hardcover
755301,"All That Glitters (Landry, #3)",0671873199,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Paperback
38089150,The Air You Breathe,0735210993,Frances de Pontes Peebles,4,01/27/19,02/10/19,2019,Sun,Hardcover
30753558,"All By Myself, Alone",1508228280,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Audio CD
170651,A Stranger Is Watching,0743484371,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
7721416,"Lowcountry Summer (Lowcountry Tales, #7)",0061961175,Dorothea Benton Frank,4,04/20/19,04/20/19,2019,Sat,Hardcover
13096933,Sea Change,0451236769,Karen   White,4,05/05/19,05/05/19,2019,Sun,Paperback
38376046,The Huntress,0062740385,Kate Quinn,4,05/27/19,06/06/19,2019,Thu,ebook
52529,"The Secret (The Secret, #1)",1582701709,Rhonda Byrne,4,10/16/16,10/16/16,2016,Sun,Hardcover
563452,Darkest Hour,0671759329,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Mass Market Paperback
760345,Flashback,0553273299,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Paperback
7250052,On Folly Beach,0451229215,Karen   White,4,05/05/19,05/05/19,2019,Sun,Paperback
13543138,Blackberry Winter,0452298385,Sarah Jio,4,01/29/20,01/29/20,2020,Wed,Paperback
571555,While My Pretty One Sleeps,0671673688,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
30068929,"The Guests on South Battery (Tradd Street, #5)",,Karen   White,4,03/20/19,04/18/19,2019,Thu,Paperback
18619684,The Time Traveler's Wife,,Audrey Niffenegger,4,09/07/18,03/27/19,2019,Wed,ebook
35533431,The Broken Girls,,Simone St. James,4,11/30/18,11/30/18,2018,Fri,Paperback
29984659,"The Sleeping Beauty Killer (Under Suspicion, #4)",,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
40409102,This is How It Always Is,,Laurie Frankel,4,10/15/18,10/15/18,2018,Mon,Kindle Edition
45033931,"Cilka's Journey (The Tattooist of Auschwitz, #2)",1250265703,Heather   Morris,4,09/18/19,10/06/19,2019,Sun,Hardcover
397466,"Dark Angel (Casteel, #2)",067172939X,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Paperback
41492,Nighttime Is My Time,074341263X,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
755295,"Heart Song (Logan, #2)",0671534726,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Paperback
43332,My Gal Sunday,0671014919,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
43340,The Second Time Around,0743412621,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
6678914,The Last Surgeon,031258749X,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Paperback
274575,Learning to Breathe,045122034X,Karen   White,4,05/05/19,05/05/19,2019,Sun,Paperback
28187230,The Woman in Cabin 10,1501132938,Ruth Ware,4,10/15/18,10/15/18,2018,Mon,Hardcover
311983,Miracle Cure,0553576623,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Paperback
40141647,Before She Was Found,0778307735,Heather Gudenkauf,4,04/01/19,06/14/19,2019,Fri,Paperback
755300,"Hidden Jewel (Landry, #4)",0671873202,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Paperback
28186365,Spinning the Moon,1101989513,Karen   White,4,05/05/19,05/05/19,2019,Sun,Paperback
28688182,"As Time Goes By (Alvirah and Willy, #10)",1501130447,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Hardcover
6629816,The Shadow of Your Smile,1439172269,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Hardcover
32620332,The Seven Husbands of Evelyn Hugo,1501139231,Taylor Jenkins Reid,4,10/15/18,09/11/19,2019,Wed,Hardcover
43352,I'll Be Seeing You,0671888587,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Mass Market Paperback
6532496,Not My Daughter,0385524986,Barbara Delinsky,4,10/15/18,10/15/18,2018,Mon,Hardcover
26114510,Mercy,1250030846,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Hardcover
42599605,"The Last Widow (Will Trent, #9)",0062858084,Karin Slaughter,4,05/06/19,07/02/19,2019,Tue,Hardcover
311987,Silent Treatment,0553572210,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Paperback
563462,Midnight Whispers,0671695169,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Mass Market Paperback
1577458,The First Patient,0312343531,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Hardcover
311986,The Society,055358362X,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Paperback
43263160,Christmas in Vermont,1250315913,Anita Hughes,4,04/03/19,05/10/19,2019,Fri,Paperback
170625,Stillwatch,0743484282,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
40914165,The Book Woman of Troublesome Creek,1492671525,Kim Michele Richardson,4,09/12/19,09/29/19,2019,Sun,Paperback
15699618,"Political Suicide (Dr. Lou Welcome, #2)",0312587554,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Hardcover
25111011,"All Dressed in White (Under Suspicion, #3)",1501108557,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Hardcover
122943,In the Country of the Young,0060937742,Lisa Carey,4,06/25/19,06/28/19,2019,Fri,Paperback
23398961,The Sound of Glass,0451470893,Karen   White,4,05/05/19,05/05/19,2019,Sun,Hardcover
397429,Twilight's Child,0671695142,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Mass Market Paperback
43923951,Such a Fun Age,052554190X,Kiley Reid,4,01/01/20,01/11/20,2020,Sat,Hardcover
43335,All Through the Night,0671027123,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
170618,Daddy's Little Girl,0743460529,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Paperback
787660,"Heaven (Casteel, #1)",0671729446,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Paperback
660524,"Melody (Logan, #1)",0671534718,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Paperback
23772,Green Eggs and Ham,0394800168,Dr. Seuss,4,12/10/19,12/10/19,2019,Tue,Hardcover
23258113,The Melody Lingers On,1476749116,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Hardcover
372284,Pearl in the Mist,0671759361,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Mass Market Paperback
563461,"Tarnished Gold (Landry, #5)",0671873210,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Paperback
23245586,Blueprints,1250007046,Barbara Delinsky,4,02/01/19,02/01/19,2019,Fri,Hardcover
5326,A Christmas Carol,1561797464,Charles Dickens,4,12/10/19,12/10/19,2019,Tue,Paperback
311980,The Fifth Vial,0312343515,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Hardcover
23215447,"All the Single Ladies (Lowcountry Tales, #10)",0062132563,Dorothea Benton Frank,4,04/20/19,04/20/19,2019,Sat,Hardcover
23014595,Trauma,1250030897,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Hardcover
22716408,The Same Sky,0553390503,Amanda Eyre Ward,4,06/25/19,08/27/19,2019,Tue,Hardcover
995417,Flowers In The Attic/Dawn/Heaven/Ruby,0671993062,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Paperback
65398,"Shem Creek (Lowcountry Tales, #4)",0425203875,Dorothea Benton Frank,4,04/20/19,04/20/19,2019,Sat,Paperback
42647003,The Chelsea Girls,,Fiona  Davis,4,08/12/19,10/03/19,2019,Thu,Paperback
21853621,The Nightingale,0312577222,Kristin Hannah,4,10/16/16,10/16/16,2016,Sun,Hardcover
21535784,"The Cinderella Murder (Under Suspicion, #2)",1476763127,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Hardcover
1268348,The Secret Between Us,0385518684,Barbara Delinsky,4,10/15/18,10/15/18,2018,Mon,Hardcover
25614492,Salt to the Sea,0399160302,Ruta Sepetys,4,03/10/19,08/17/19,2019,Sat,Hardcover
18693656,A Long Time Gone,0451240464,Karen   White,4,05/05/19,05/05/19,2019,Sun,Hardcover
6330979,"The Girl On Legare Street (Tradd Street, #2)",0451227999,Karen   White,4,05/05/19,05/05/19,2019,Sun,Paperback
1577457,The Patient,0553580388,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Paperback
760342,Side Effects,0553276182,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Paperback
5082616,"Return to Sullivan's Island (Lowcountry Tales, #6)",0061438456,Dorothea Benton Frank,4,04/20/19,04/20/19,2019,Sat,Hardcover
18404261,"Resistant (Dr. Lou Welcome, #3)",1250030927,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Hardcover
18143968,"I've Got You Under My Skin (Under Suspicion, #1)",147674906X,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Hardcover
18079487,"Return to Tradd Street (Tradd Street, #4)",0451240596,Karen   White,4,05/05/19,05/05/19,2019,Sun,Paperback
11486,The Color Purple,0671727796,Alice Walker,4,03/28/19,03/28/19,2019,Thu,Paperback
659622,Garden of Shadows,067172942X,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Mass Market Paperback
563457,"Ruby (Landry, #1)",0671759345,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Paperback
22053435,"Seeds of Yesterday (Flowers in the Attic, 4)",,V.C. Andrews,4,03/28/19,03/28/19,2019,Thu,Paperback
16158535,A Hundred Summers,039916216X,Beatriz Williams,4,02/13/19,03/25/19,2019,Mon,Hardcover
16115612,And the Mountains Echoed,159463176X,Khaled Hosseini,4,03/28/19,03/28/19,2019,Thu,Hardcover
16045031,Sweet Salt Air,1250007038,Barbara Delinsky,4,10/15/18,10/15/18,2018,Mon,Hardcover
13145,"Along Came a Spider (Alex Cross, #1)",0446692638,James Patterson,4,03/28/19,03/28/19,2019,Thu,Paperback
41721411,Watching You Excerpt: The First Four Chapters,1982117656,Lisa Jewell,4,09/02/19,01/28/20,2020,Tue,ebook
3367956,Hotel on the Corner of Bitter and Sweet,0345505336,Jamie Ford,4,10/15/18,10/15/18,2018,Mon,Hardcover
3609537,Just Take My Heart,1416570861,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Hardcover
15812794,The Time Between,0451239865,Karen   White,4,03/31/19,05/05/19,2019,Sun,Hardcover
15803560,Daddy's Gone A Hunting,1451668945,Mary Higgins Clark,4,03/28/19,03/28/19,2019,Thu,Hardcover
3701072,The Second Opinion,0312343558,Michael Palmer,4,03/28/19,03/28/19,2019,Thu,Hardcover
15782709,With or Without You,,Domenica Ruta,4,03/27/19,03/27/19,2019,Wed,Hardcover
42202117,"From Scratch: A Memoir of Love, Sicily, and Finding Home",1501187651,Tembi Locke,4,05/02/19,07/10/19,2019,Wed,Hardcover
4071018,While My Sister Sleeps,0385524927,Barbara Delinsky,4,10/15/18,10/15/18,2018,Mon,Hardcover
6948436,Little Bee,1416589643,Chris Cleave,4,10/20/18,10/20/18,2018,Sat,Paperback
4505161,"The House on Tradd Street (Tradd Street, #1)",0451225090,Karen   White,4,05/05/19,05/05/19,2019,Sun,Paperback
772770,Pieces of the Heart,0451217675,Karen   White,4,05/05/19,05/05/19,2019,Sun,Paperback
15781725,The House Girl,0062207393,Tara Conklin,4,03/28/19,03/28/19,2019,Thu,Hardcover
6125229,The Lost Hours,0451226496,Karen   White,4,03/28/19,05/05/19,2019,Sun,Paperback
42190273,The Last House Guest,1786492911,Megan Miranda,3,08/01/19,09/19/19,2019,Thu,Paperback
22581002,My Grandfather Would Have Shot Me: A Black Woman Discovers Her Family's Nazi Past,1615192530,Jennifer Teege,3,06/25/19,08/31/19,2019,Sat,Hardcover
18667976,The Secret Life of Violet Grant (Schuyler Sisters #1),0399162178,Beatriz Williams,3,02/13/19,03/18/19,2019,Mon,Hardcover
36681184,Still Lives,1619021110,Maria Hummel,3,10/15/18,10/15/18,2018,Mon,Hardcover
25431172,The Forgotten Room,0451474627,Karen   White,3,02/17/19,03/10/19,2019,Sun,Hardcover
25893693,"Lilac Girls (Lilac Girls, #1)",1101883073,Martha Hall Kelly,3,10/15/18,10/15/18,2018,Mon,Hardcover
26109376,Flight Patterns,0451470915,Karen   White,3,05/05/19,05/05/19,2019,Sun,Hardcover
36645003,Under My Skin,,Lisa Unger,3,10/15/18,12/08/19,2019,Sun,Paperback
38507831,"Courtney's War (Courtney, #17)",149986129X,Wilbur Smith,3,05/25/19,05/27/19,2019,Mon,Hardcover
30555488,The Underground Railroad,0385542364,Colson Whitehead,3,11/07/18,11/24/19,2019,Sun,Hardcover
28504574,The Dollhouse,1101984996,Fiona  Davis,3,08/12/19,10/27/19,2019,Sun,Hardcover
36513009,When the Lights Go Out,,Mary Kubica,3,04/26/19,04/28/19,2019,Sun,Paperback
40605984,Always,,Sarah Jio,3,03/23/19,03/29/19,2019,Fri,Kindle Edition
30288282,The Immortalists,0735213186,Chloe  Benjamin,3,04/01/19,12/14/19,2019,Sat,Hardcover
21671,Mystic River,0060584750,Dennis Lehane,3,09/07/18,03/27/19,2019,Wed,Paperback
36571377,Home for Erring and Outcast Girls,,Julie Kibler,3,10/12/19,10/27/19,2019,Sun,Kindle Edition
31931767,"Same Beach, Next Year (Lowcountry Tales, #11)",0062671782,Dorothea Benton Frank,3,03/23/19,04/20/19,2019,Sat,Audiobook
487329,He Sees You When You're Sleeping,0743440994,Mary Higgins Clark,3,03/28/19,03/28/19,2019,Thu,Paperback
38530939,The Clockmaker's Daughter,1451649398,Kate Morton,3,10/15/18,11/07/18,2018,Wed,Hardcover
32326398,Sometimes I Lie,0008225354,Alice Feeney,3,03/30/19,04/03/19,2019,Wed,Paperback
35887251,Pieces of Her,0062430297,Karin Slaughter,3,09/07/18,06/25/19,2019,Tue,ebook
32854324,"Daughter of Moloka'i (Moloka'i, #2)",1250137683,Alan Brennert,3,01/27/19,05/02/19,2019,Thu,ebook
33590210,An American Marriage,1616201347,Tayari Jones,3,11/07/18,08/04/19,2019,Sun,Hardcover
40265670,When We Left Cuba,,Chanel Cleeton,3,10/15/18,05/20/19,2019,Mon,Paperback
